age;education;marital-status;occupation;race;income;ID
20~24;Higher education;spouse present;Prof-specialty;*;>50K;25995
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;26452
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;26834
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;29643
20~24;Higher education;spouse present;Prof-specialty;*;>50K;30248
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;31550
20~24;Higher education;spouse present;Prof-specialty;*;>50K;31647
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;33832
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;34684
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;36841
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;39641
20~24;Higher education;spouse present;Prof-specialty;*;>50K;40344
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;40604
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;44244
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;45089
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;45516
20~24;Higher education;spouse present;Prof-specialty;*;<=50K;46455
20~24;Higher education;spouse present;Prof-specialty;*;>50K;47639
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;4120
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;6332
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;13339
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;16473
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;>50K;16561
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;18557
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;22349
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;24173
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;25918
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;41341
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;43489
20~24;Undergraduate;Married-civ-spouse;Machine-op-inspct;*;<=50K;46937
20~24;Assoc-voc;Married-civ-spouse;Machine-op-inspct;White;<=50K;177
20~24;Assoc-voc;Married-civ-spouse;Machine-op-inspct;White;<=50K;36221
20~24;Assoc-voc;Married-civ-spouse;Machine-op-inspct;White;<=50K;41573
20~24;Assoc-voc;Married-civ-spouse;Machine-op-inspct;White;<=50K;47211
20~24;Undergraduate;spouse present;Other-service;*;<=50K;295
20~24;Undergraduate;spouse present;Other-service;*;<=50K;6736
20~24;Undergraduate;spouse present;Other-service;*;<=50K;8461
20~24;Undergraduate;spouse present;Other-service;*;<=50K;14254
20~24;Undergraduate;spouse present;Other-service;*;<=50K;14288
20~24;Undergraduate;spouse present;Other-service;*;<=50K;16316
20~24;Undergraduate;spouse present;Other-service;*;<=50K;16428
20~24;Undergraduate;spouse present;Other-service;*;<=50K;17329
20~24;Undergraduate;spouse present;Other-service;*;<=50K;19439
20~24;Undergraduate;spouse present;Other-service;*;<=50K;20759
20~24;Undergraduate;spouse present;Other-service;*;<=50K;21512
20~24;Undergraduate;spouse present;Other-service;*;<=50K;24287
20~24;Undergraduate;spouse present;Other-service;*;<=50K;24530
20~24;Undergraduate;spouse present;Other-service;*;<=50K;25845
20~24;Undergraduate;spouse present;Other-service;*;<=50K;26390
20~24;Undergraduate;spouse present;Other-service;*;<=50K;28095
20~24;Undergraduate;spouse present;Other-service;*;<=50K;29345
20~24;Undergraduate;spouse present;Other-service;*;<=50K;29507
20~24;Undergraduate;spouse present;Other-service;*;<=50K;44461
20~24;Undergraduate;spouse present;Other-service;*;>50K;46171
20~24;Undergraduate;spouse present;Other-service;*;<=50K;48768
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;5139
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;18302
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;27815
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;33467
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;35634
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K;47202
20~24;Bachelors;Married-civ-spouse;Adm-clerical;*;<=50K;8246
20~24;Bachelors;Married-civ-spouse;Adm-clerical;*;<=50K;31495
20~24;Bachelors;Married-civ-spouse;Adm-clerical;*;<=50K;32102
20~24;Bachelors;Married-civ-spouse;Adm-clerical;*;<=50K;42889
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;1314
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;4140
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;6200
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;>50K;7544
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;9673
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;10080
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;10745
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;11180
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;11381
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;14875
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;15992
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;16586
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;16720
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;21377
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;22196
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;22477
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;24952
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;>50K;25342
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;25745
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;27936
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;32076
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;42637
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;43411
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;>50K;46201
11~20;Some-college;Married-civ-spouse;Adm-clerical;*;<=50K;48479
20~24;Assoc-acdm;Married-civ-spouse;Adm-clerical;*;>50K;21906
20~24;Assoc-acdm;Married-civ-spouse;Adm-clerical;*;<=50K;37015
20~24;Assoc-acdm;Married-civ-spouse;Adm-clerical;*;<=50K;40332
20~24;Assoc-acdm;Married-civ-spouse;Adm-clerical;*;<=50K;46052
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;4814
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;5794
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;8603
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;13223
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;21692
20~24;Assoc-voc;spouse present;Adm-clerical;White;<=50K;42987
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;>50K;691
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K;7449
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K;12123
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K;14413
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;>50K;28759
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K;46492
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K;48522
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;11363
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K;18828
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;20109
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;31183
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;31255
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K;32771
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;33499
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K;36120
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K;37371
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K;47751
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;34
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;690
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;813
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;9126
20~24;Higher education;Married-civ-spouse;Protective-serv;*;>50K;14775
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;16524
20~24;Higher education;Married-civ-spouse;Protective-serv;*;>50K;23131
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;33765
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;39878
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;41240
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K;48473
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;442
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;7121
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;7810
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;11082
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;12711
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;13480
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;13925
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;15071
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;15341
20~24;Bachelors;Married-civ-spouse;Sales;*;>50K;21999
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;22755
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;42354
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;43297
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;43932
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K;46944
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;371
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;2006
20~24;Some-college;Married-civ-spouse;Sales;*;>50K;2331
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;3306
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;3601
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;5210
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;7467
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;8506
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;8843
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;11429
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;13366
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;13782
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;15657
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;16702
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;17049
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;25268
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;26171
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;27174
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;30096
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;30632
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;33661
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;34608
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;35038
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;39375
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;41450
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;43826
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K;47622
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;8964
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K;25997
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;26664
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K;26720
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;27571
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;28305
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K;31201
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;31760
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K;35707
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;2820
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;3838
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;4707
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;6124
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;11394
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;23812
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;34327
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;41296
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;41924
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;41987
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K;44475
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;6930
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;8197
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;9559
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;10136
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;17984
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;19983
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;21511
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;29368
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;32891
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;33518
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;35103
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;37181
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K;42520
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;7339
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;24221
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;27683
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;30669
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;35385
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;35459
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;36830
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K;41988
20~24;Bachelors;Never-married;Tech-support;White;<=50K;730
20~24;Bachelors;Never-married;Tech-support;White;<=50K;2260
20~24;Bachelors;Never-married;Tech-support;White;<=50K;4667
20~24;Bachelors;Never-married;Tech-support;White;<=50K;7066
20~24;Bachelors;Never-married;Tech-support;White;<=50K;7542
20~24;Bachelors;Never-married;Tech-support;White;<=50K;8205
20~24;Bachelors;Never-married;Tech-support;White;<=50K;8656
20~24;Bachelors;Never-married;Tech-support;White;<=50K;9510
20~24;Bachelors;Never-married;Tech-support;White;<=50K;12312
20~24;Bachelors;Never-married;Tech-support;White;<=50K;16126
20~24;Bachelors;Never-married;Tech-support;White;<=50K;16746
20~24;Bachelors;Never-married;Tech-support;White;<=50K;16976
20~24;Bachelors;Never-married;Tech-support;White;<=50K;18507
20~24;Bachelors;Never-married;Tech-support;White;<=50K;22682
20~24;Bachelors;Never-married;Tech-support;White;<=50K;25516
20~24;Bachelors;Never-married;Tech-support;White;<=50K;27147
20~24;Bachelors;Never-married;Tech-support;White;<=50K;27799
20~24;Bachelors;Never-married;Tech-support;White;<=50K;28559
20~24;Bachelors;Never-married;Tech-support;White;<=50K;29949
20~24;Bachelors;Never-married;Tech-support;White;<=50K;32894
20~24;Bachelors;Never-married;Tech-support;White;<=50K;33741
20~24;Bachelors;Never-married;Tech-support;White;<=50K;34111
20~24;Bachelors;Never-married;Tech-support;White;<=50K;35232
20~24;Bachelors;Never-married;Tech-support;White;<=50K;39966
20~24;Bachelors;Never-married;Tech-support;White;<=50K;40770
20~24;Bachelors;Never-married;Tech-support;White;<=50K;43117
20~24;Bachelors;Never-married;Tech-support;White;<=50K;44412
20~24;Bachelors;Never-married;Tech-support;White;<=50K;45433
20~24;Bachelors;Never-married;Tech-support;White;<=50K;45582
20~24;Bachelors;Never-married;Tech-support;White;<=50K;47602
15~19;Some-college;Never-married;Tech-support;White;<=50K;6376
15~19;Some-college;Never-married;Tech-support;White;<=50K;7707
15~19;Some-college;Never-married;Tech-support;White;<=50K;11387
15~19;Some-college;Never-married;Tech-support;White;<=50K;14621
15~19;Some-college;Never-married;Tech-support;White;<=50K;20360
15~19;Some-college;Never-married;Tech-support;White;<=50K;31378
15~19;Some-college;Never-married;Tech-support;White;<=50K;39134
15~19;Some-college;Never-married;Tech-support;White;<=50K;43455
15~19;Some-college;Never-married;Tech-support;White;<=50K;47360
20;Some-college;Never-married;Tech-support;White;<=50K;6018
20;Some-college;Never-married;Tech-support;White;<=50K;6257
20;Some-college;Never-married;Tech-support;White;<=50K;8535
20;Some-college;Never-married;Tech-support;White;<=50K;11605
20;Some-college;Never-married;Tech-support;White;<=50K;16385
20;Some-college;Never-married;Tech-support;White;<=50K;18720
20;Some-college;Never-married;Tech-support;White;<=50K;22087
20;Some-college;Never-married;Tech-support;White;<=50K;27913
20;Some-college;Never-married;Tech-support;White;<=50K;29637
20;Some-college;Never-married;Tech-support;White;<=50K;29804
20;Some-college;Never-married;Tech-support;White;<=50K;35292
20;Some-college;Never-married;Tech-support;White;<=50K;37770
20;Some-college;Never-married;Tech-support;White;<=50K;40076
20;Some-college;Never-married;Tech-support;White;<=50K;40845
20;Some-college;Never-married;Tech-support;White;<=50K;46543
21;Some-college;Never-married;Tech-support;White;<=50K;1210
21;Some-college;Never-married;Tech-support;White;<=50K;2610
21;Some-college;Never-married;Tech-support;White;<=50K;10902
21;Some-college;Never-married;Tech-support;White;<=50K;13356
21;Some-college;Never-married;Tech-support;White;<=50K;15426
21;Some-college;Never-married;Tech-support;White;<=50K;18397
21;Some-college;Never-married;Tech-support;White;<=50K;20592
21;Some-college;Never-married;Tech-support;White;<=50K;24075
21;Some-college;Never-married;Tech-support;White;<=50K;25688
21;Some-college;Never-married;Tech-support;White;<=50K;27082
21;Some-college;Never-married;Tech-support;White;<=50K;31119
21;Some-college;Never-married;Tech-support;White;<=50K;37559
21;Some-college;Never-married;Tech-support;White;<=50K;41872
21;Some-college;Never-married;Tech-support;White;<=50K;46461
21;Some-college;Never-married;Tech-support;White;<=50K;47472
21;Some-college;Never-married;Tech-support;White;<=50K;47856
21;Some-college;Never-married;Tech-support;White;<=50K;48509
22;Some-college;spouse not present;Tech-support;White;<=50K;2242
22;Some-college;spouse not present;Tech-support;White;<=50K;4303
22;Some-college;spouse not present;Tech-support;White;<=50K;6319
22;Some-college;spouse not present;Tech-support;White;<=50K;10187
22;Some-college;spouse not present;Tech-support;White;<=50K;15501
22;Some-college;spouse not present;Tech-support;White;<=50K;19577
22;Some-college;spouse not present;Tech-support;White;<=50K;20445
22;Some-college;spouse not present;Tech-support;White;<=50K;23877
22;Some-college;spouse not present;Tech-support;White;<=50K;24476
22;Some-college;spouse not present;Tech-support;White;<=50K;29795
22;Some-college;spouse not present;Tech-support;White;<=50K;30120
22;Some-college;spouse not present;Tech-support;White;<=50K;30368
22;Some-college;spouse not present;Tech-support;White;<=50K;41107
22;Some-college;spouse not present;Tech-support;White;<=50K;43198
22;Some-college;spouse not present;Tech-support;White;<=50K;45457
22;Some-college;spouse not present;Tech-support;White;<=50K;48400
23;Some-college;Never-married;Tech-support;White;<=50K;5869
23;Some-college;Never-married;Tech-support;White;<=50K;12091
23;Some-college;Never-married;Tech-support;White;<=50K;13683
23;Some-college;Never-married;Tech-support;White;<=50K;19872
23;Some-college;Never-married;Tech-support;White;<=50K;22300
23;Some-college;Never-married;Tech-support;White;<=50K;25266
23;Some-college;Never-married;Tech-support;White;<=50K;35644
23;Some-college;Never-married;Tech-support;White;<=50K;39475
23;Some-college;Never-married;Tech-support;White;<=50K;42672
23;Some-college;Never-married;Tech-support;White;<=50K;47599
24;Some-college;Never-married;Tech-support;White;<=50K;8936
24;Some-college;Never-married;Tech-support;White;<=50K;17326
24;Some-college;Never-married;Tech-support;White;<=50K;17859
24;Some-college;Never-married;Tech-support;White;<=50K;22231
24;Some-college;Never-married;Tech-support;White;<=50K;24155
24;Some-college;Never-married;Tech-support;White;>50K;43216
20~24;Bachelors;Never-married;Craft-repair;White;<=50K;1718
20~24;Bachelors;Never-married;Craft-repair;White;<=50K;12267
20~24;Bachelors;Never-married;Craft-repair;White;<=50K;18905
20~24;Bachelors;Never-married;Craft-repair;White;>50K;25887
15~19;Some-college;Never-married;Craft-repair;White;<=50K;1309
15~19;Some-college;Never-married;Craft-repair;White;<=50K;5416
15~19;Some-college;Never-married;Craft-repair;White;<=50K;10580
15~19;Some-college;Never-married;Craft-repair;White;<=50K;11739
15~19;Some-college;Never-married;Craft-repair;White;<=50K;17357
15~19;Some-college;Never-married;Craft-repair;White;<=50K;20595
15~19;Some-college;Never-married;Craft-repair;White;<=50K;23678
15~19;Some-college;Never-married;Craft-repair;White;<=50K;27842
15~19;Some-college;Never-married;Craft-repair;White;<=50K;29277
15~19;Some-college;Never-married;Craft-repair;White;<=50K;40248
15~19;Some-college;Never-married;Craft-repair;White;<=50K;44076
15~19;Some-college;Never-married;Craft-repair;White;<=50K;44912
15~19;Some-college;Never-married;Craft-repair;White;<=50K;45059
20;Some-college;spouse not present;Craft-repair;White;<=50K;1025
20;Some-college;spouse not present;Craft-repair;White;<=50K;3483
20;Some-college;spouse not present;Craft-repair;White;<=50K;6223
20;Some-college;spouse not present;Craft-repair;White;<=50K;6652
20;Some-college;spouse not present;Craft-repair;White;<=50K;11503
20;Some-college;spouse not present;Craft-repair;White;<=50K;14178
20;Some-college;spouse not present;Craft-repair;White;<=50K;20644
20;Some-college;spouse not present;Craft-repair;White;<=50K;21788
20;Some-college;spouse not present;Craft-repair;White;<=50K;26819
20;Some-college;spouse not present;Craft-repair;White;<=50K;29691
20;Some-college;spouse not present;Craft-repair;White;<=50K;29889
20;Some-college;spouse not present;Craft-repair;White;<=50K;30538
20;Some-college;spouse not present;Craft-repair;White;<=50K;31464
20;Some-college;spouse not present;Craft-repair;White;<=50K;32611
20;Some-college;spouse not present;Craft-repair;White;<=50K;37201
20;Some-college;spouse not present;Craft-repair;White;<=50K;37651
20;Some-college;spouse not present;Craft-repair;White;<=50K;44116
20;Some-college;spouse not present;Craft-repair;White;<=50K;45611
21;Some-college;spouse not present;Craft-repair;White;<=50K;3136
21;Some-college;spouse not present;Craft-repair;White;<=50K;3373
21;Some-college;spouse not present;Craft-repair;White;<=50K;6873
21;Some-college;spouse not present;Craft-repair;White;<=50K;7868
21;Some-college;spouse not present;Craft-repair;White;<=50K;10258
21;Some-college;spouse not present;Craft-repair;White;<=50K;11592
