age;education;marital-status;occupation;race;income
15~19;Higher education;*;Machine-op-inspct;*;<=50K
15~19;Higher education;*;Machine-op-inspct;*;<=50K
15~19;Higher education;*;Machine-op-inspct;*;<=50K
15~19;Higher education;*;Machine-op-inspct;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
15~19;Some-college;*;Other;*;<=50K
