age;education;marital-status;occupation;race;income
20;Higher education;Never-married;Machine-op-inspct;*;<=50K
20;Higher education;Never-married;Machine-op-inspct;*;<=50K
20;Higher education;Never-married;Machine-op-inspct;*;<=50K
20;Higher education;Never-married;Machine-op-inspct;*;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
18;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
19;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Some-college;spouse not present;Other-service;White;<=50K
20;Assoc-acdm;Never-married;Other-service;White;<=50K
20;Assoc-acdm;Never-married;Other-service;White;<=50K
20;Assoc-acdm;Never-married;Other-service;White;<=50K
15~19;Assoc-voc;Never-married;Other-service;White;<=50K
15~19;Assoc-voc;Never-married;Other-service;White;<=50K
15~19;Assoc-voc;Never-married;Other-service;White;<=50K
15~19;Assoc-voc;Never-married;Other-service;White;<=50K
17;Some-college;Never-married;Adm-clerical;White;<=50K
17;Some-college;Never-married;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
18;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
19;Some-college;spouse not present;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
20;Some-college;Never-married;Adm-clerical;White;<=50K
