age;education;marital-status;occupation;race;income
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Prof-specialty;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
15~19;Higher education;Never-married;Machine-op-inspct;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
18;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
19;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
20;Some-college;spouse not present;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Professional Education;Never-married;Other-service;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
15~19;Some-college;spouse not present;Adm-clerical;*;<=50K
