age;education;marital-status;occupation;race;income
20~24;Higher education;spouse present;Prof-specialty;*;>50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;>50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;>50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;>50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;<=50K
20~24;Higher education;spouse present;Prof-specialty;*;>50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;>50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Higher education;Married-civ-spouse;Machine-op-inspct;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Undergraduate;spouse present;Other-service;*;>50K
20~24;Undergraduate;spouse present;Other-service;*;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
20~24;Professional Education;Married-civ-spouse;Other-service;White;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;>50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;>50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;>50K
11~20;Undergraduate;Married-civ-spouse;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;>50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Professional Education;spouse present;Adm-clerical;*;<=50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;>50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;>50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K
20~24;Higher education;Married-civ-spouse;Farming-fishing;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;<=50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K
20~24;Higher education;Married-civ-spouse;Transport-moving;White;>50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;>50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;>50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Higher education;Married-civ-spouse;Protective-serv;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;>50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;>50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Some-college;Married-civ-spouse;Sales;*;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;>50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Bachelors;Married-civ-spouse;Exec-managerial;White;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
20~24;Some-college;Married-civ-spouse;Exec-managerial;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
11~20;Some-college;spouse present;Handlers-cleaners;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Professional Education;Married-civ-spouse;Nontechnical;*;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
20~24;Bachelors;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
15~19;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
20;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
21;Some-college;Never-married;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
22;Some-college;spouse not present;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
23;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;<=50K
24;Some-college;Never-married;Tech-support;White;>50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
15~19;Some-college;Never-married;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
20;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
21;Some-college;spouse not present;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;>50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
22;Undergraduate;Never-married;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
23;Undergraduate;spouse not present;Craft-repair;White;<=50K
