age;education;marital-status;occupation;race;income
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;>50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;>50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;>50K
11~20;Undergraduate;spouse present;Other;*;>50K
11~20;Undergraduate;spouse present;Other;*;>50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
11~20;Undergraduate;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;>50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
20~24;Professional Education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
20~24;Bachelors;Never-married;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;>50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Some-college;spouse not present;Tech-support;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;>50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Undergraduate;spouse not present;Craft-repair;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;>50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
11~20;Bachelors;spouse not present;Prof-specialty;*;<=50K
