age;education;marital-status;occupation;race;income
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;>50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Other;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;>50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse present;Nontechnical;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;>50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Tech-support;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;>50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
11~20;Higher education;spouse not present;Craft-repair;*;<=50K
